Latitude,Longitude,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
48.9,31.6,0,0,0,0,0,0,0,0,0,7459388,12020885,0
48.9,31.9,0,0,0,0,0,0,4024850,2683233,0,7244730,1341616,0
48.9,32.1,0,0,0,375652,0,0,0,2414910,0,0,0,0
48.9,32.4,0,0,0,0,0,0,16582382,6600754,375652,8049700,0,0
48.9,32.6,0,0,0,0,0,0,5634790,13630825,0,1824598,53664,0
48.9,32.9,0,0,0,0,0,0,804970,17387352,1341616,5312802,4024850,0
48.9,33.1,0,0,0,0,0,0,4024850,2897892,3541868,28925256,536646,0
48.9,33.4,0,0,0,0,0,0,2683233,107329,0,2414910,0,0
48.9,33.6,0,0,0,0,0,0,1287952,804970,0,0,0,0
48.9,33.9,0,0,0,0,0,0,0,0,0,2629568,0,0
48.9,34.4,0,0,0,0,0,0,482982,804970,9230322,9927963,912299,0
48.9,34.6,0,0,0,0,0,0,0,0,0,15884741,3702862,0
48.9,34.9,0,0,0,0,0,0,4668826,5151808,0,5795784,375652,0
48.9,35.1,0,0,0,0,0,0,14543125,52806030,2253916,21251208,53664,0
48.9,35.4,0,0,0,0,0,0,20660896,14596789,3810191,13255173,53664,0
48.9,35.6,0,0,0,0,0,0,16314059,33111100,1180622,6386095,0,0
48.9,35.9,0,0,0,0,0,0,10464610,4722490,5849448,1287952,0,0
48.9,36.1,0,0,0,0,0,0,268323,8264358,858634,8103364,0,0
48.9,36.4,0,0,321988,0,0,0,2522239,6332430,965964,0,0,0
48.9,36.6,0,0,0,0,0,0,15831077,17280024,214658,0,0,0
48.9,36.9,0,0,0,0,0,0,2683233,34667376,6600754,0,0,0
48.9,37.1,0,0,0,0,0,0,4185844,12664861,4776155,3541868,4883484,0
48.9,37.4,0,0,0,0,0,0,0,6171436,2146586,0,0,0
48.9,37.9,0,0,0,0,0,0,12772191,5581125,3005221,0,0,0
48.9,38.1,0,0,0,0,0,0,12235544,11001257,0,0,0,0
48.9,38.4,0,0,0,1502610,0,0,1717269,2146586,0,0,0,0
48.9,38.6,0,0,0,0,0,0,1180622,1502610,0,0,0,0
48.9,38.9,0,0,0,0,0,0,0,697640,482982,0,0,0
48.9,39.1,0,0,0,0,0,0,0,3595532,53664,0,2844227,0
48.9,39.6,0,0,0,0,0,0,0,0,0,2736898,0,0
48.9,39.9,0,0,0,0,0,0,160994,4454167,0,0,482982,160994
48.9,40.1,0,0,0,0,0,0,3434538,2468574,0,0,0,0
48.9,40.4,0,0,0,0,0,0,1234287,0,0,0,0,0
48.9,41.9,0,0,0,0,0,0,0,0,3649197,0,0,0
48.9,43.1,0,0,0,0,0,0,0,0,5581125,5581125,0,0
48.9,43.4,0,0,0,482982,0,0,0,8586346,9444981,0,0,0
48.9,43.6,0,0,0,16797040,0,2683233,6922742,0,13201508,0,0,0
48.9,43.9,0,0,0,0,0,24095436,10142622,13577161,7244730,0,0,0
48.9,44.1,0,0,0,0,0,0,0,0,8371688,0,0,0
48.9,44.4,0,0,0,0,0,0,0,1234287,0,0,0,0
48.9,44.9,0,0,0,0,0,0,0,0,2683233,697640,0,0
48.9,45.6,0,0,0,0,0,7405724,0,0,0,0,0,0
48.9,45.9,0,0,0,0,0,105451070,1287952,2200251,41858440,0,0,0
48.9,46.1,0,0,0,0,0,83233900,9122993,5044478,56884548,0,0,0
48.9,46.4,0,0,0,0,0,0,7244730,18138656,0,0,0,0
48.9,47.1,0,0,0,0,0,6922742,0,0,0,0,0,0
48.9,48.1,0,0,0,0,0,0,0,0,751305,0,0,0
48.9,48.4,0,0,0,0,0,0,0,0,6171436,0,0,0
48.9,54.4,0,0,0,536646,0,0,0,0,0,0,0,0
48.9,54.6,0,0,0,9015664,0,0,0,4454167,0,0,0,0
48.9,55.1,0,0,0,0,0,0,697640,0,0,0,0,0
48.9,55.9,0,0,0,0,0,0,0,3058886,0,0,0,0
48.9,57.4,0,0,13684490,1287952,160994,0,0,0,0,0,0,0
48.9,58.4,0,0,0,0,0,0,0,19587604,2522239,0,0,0
48.9,59.1,0,0,0,0,0,0,2844227,0,0,0,0,0
48.9,59.4,0,0,0,0,0,0,50927770,0,0,0,0,0
48.9,61.1,0,0,0,0,0,0,6708083,0,0,0,0,0
48.9,61.4,0,0,0,0,0,0,49371496,0,0,0,0,0
48.9,61.6,0,0,0,0,0,5259137,117203630,53664,0,0,0,0
48.9,61.9,0,0,0,0,0,0,93215530,53664,0,0,0,0
48.9,63.9,0,0,0,0,0,0,1717269,0,0,0,0,0
48.9,64.1,0,0,0,0,0,0,99333304,4078514,0,0,0,0
48.9,64.4,0,0,0,0,0,0,254424200,1073293,0,0,0,0
48.9,64.6,0,0,0,0,0,0,43522050,0,0,0,0,0
48.9,67.4,0,0,0,0,0,0,0,24202764,0,0,0,0
48.9,68.1,0,0,0,0,0,0,0,0,0,53664,0,0
48.9,68.4,0,0,0,0,0,0,0,0,4990814,912299,0,0
48.9,68.6,0,0,0,0,0,0,0,0,5420131,0,0,0
48.9,69.6,0,0,0,0,0,0,0,0,0,2683233,1287952,0
48.9,69.9,0,0,0,0,0,12396538,1609940,0,0,0,0,0
48.9,70.4,0,0,0,0,0,0,0,9015664,0,0,0,0
48.9,70.6,0,0,0,0,0,0,53664,165555500,0,0,0,0
48.9,70.9,0,0,0,0,0,0,268323,0,0,0,0,0
48.9,71.1,0,0,0,0,0,0,51035100,0,0,0,0,0
48.9,71.4,0,0,0,0,0,0,1234287,858634,0,0,0,0
48.9,71.6,0,0,0,0,0,0,12933185,0,0,0,0,0
48.9,72.1,0,0,0,0,0,0,151924670,1502610,0,19802262,0,0
48.9,72.4,0,0,0,0,0,0,63592630,1770934,0,122570104,107329,0
48.9,72.6,0,0,0,0,0,0,0,0,643976,9122993,0,0
48.9,72.9,0,0,0,0,0,0,107329,33325760,1073293,0,0,0
48.9,73.1,0,0,0,0,3327209,0,0,178435020,0,0,0,0
48.9,73.4,0,0,0,0,0,0,0,59889770,0,0,0,0
48.9,73.6,0,0,0,0,0,0,0,14274801,0,8854670,0,0
48.9,74.4,0,0,0,0,0,0,0,0,18621640,4132179,0,0
48.9,74.6,0,0,0,0,0,0,0,0,186270060,15079771,0,0
48.9,74.9,0,0,0,0,0,0,0,3756526,0,0,0,0
48.9,75.9,0,0,0,0,0,0,0,0,0,12181879,0,0
48.9,76.1,0,0,0,0,0,0,0,0,0,4024850,0,0
48.9,76.9,0,0,0,0,0,0,1287952,2200251,0,0,0,0
48.9,77.6,0,0,0,0,0,0,0,0,0,321988,0,0
48.9,77.9,0,0,0,0,0,0,0,0,0,23129472,0,0
48.9,78.1,0,0,0,0,0,0,0,0,0,119028230,0,0
48.9,78.4,0,0,0,0,0,0,0,13684490,965964,299287840,0,0
48.9,78.6,0,0,0,0,0,0,0,0,2468574,461516160,0,0
48.9,78.9,0,0,0,0,0,0,0,23880776,1341616,113232450,0,0
48.9,79.1,0,0,0,0,0,0,0,52645040,0,79960350,0,0
48.9,80.4,0,0,0,0,0,0,0,0,0,3434538,0,0
48.9,80.6,0,0,0,0,0,0,0,0,0,217556560,482982,0
48.9,80.9,0,0,0,0,0,0,0,0,0,61982692,0,0
48.9,81.1,0,0,0,32037806,0,0,0,0,0,0,0,0
48.9,81.4,0,0,0,53664,0,0,0,0,0,0,0,0
48.9,81.6,0,0,0,0,9283987,0,0,0,0,0,0,0
48.9,82.1,0,0,0,0,0,0,53664,0,536646,0,0,0
48.9,83.1,0,0,0,1609940,0,0,0,0,160994,751305,0,0
48.9,83.4,0,0,0,751305,0,0,0,0,0,1502610,0,0
48.9,83.6,0,0,0,0,0,0,0,1609940,0,0,0,0
48.9,107.4,0,0,0,2253916,0,0,0,0,0,0,0,0
48.9,107.9,0,0,0,0,0,751305,53664,0,0,0,0,0
48.9,110.1,0,0,0,268323,28066620,0,0,0,0,0,0,0
48.9,110.4,0,0,0,536646,223352350,0,0,0,0,0,0,0
48.9,110.6,0,0,0,0,24041772,0,0,0,0,0,0,0
48.9,111.9,0,0,0,0,3166215,0,0,0,0,0,0,0
48.9,115.9,0,0,0,1287952,174732160,0,0,0,0,0,0,0
48.9,116.1,0,0,0,3649197,125360664,0,0,0,0,0,0,0
48.9,123.6,0,965964,0,0,0,0,0,0,0,0,0,0
48.9,123.9,0,2736898,2844227,0,0,0,0,0,0,0,0,0
48.9,124.1,0,0,0,536646,6278766,0,0,0,0,0,0,0
48.9,124.4,0,482982,2629568,3863856,53664,0,0,0,0,0,0,0
48.9,124.6,0,0,1770934,0,0,0,0,0,0,0,0,0
48.9,124.9,0,0,0,321988,0,0,0,0,0,0,0,0
48.9,125.1,0,0,429317,0,0,0,0,0,0,0,0,0
48.9,125.4,0,20392572,14543125,1609940,0,0,0,0,0,0,0,0
48.9,125.6,0,45131984,30213208,375652,0,0,0,0,0,0,0,0
48.9,125.9,0,268323,9015664,1556275,0,0,0,0,0,0,0,0
48.9,126.1,0,0,2361245,3219880,0,0,0,0,0,0,0,0
48.9,126.4,0,0,643976,375652,0,0,0,0,0,53664,2039257,0
48.9,126.6,0,0,17226358,214658,0,0,0,0,0,0,9230322,0
48.9,126.9,0,0,38101910,1770934,0,0,0,0,2092922,0,0,0
48.9,127.1,0,0,9015664,3380874,0,0,0,0,0,0,0,0
48.9,127.4,0,0,0,0,0,0,0,0,0,0,107329,0
48.9,128.1,0,0,0,912299,0,0,0,0,0,0,0,0
48.9,128.4,0,0,0,10035292,0,0,0,0,0,0,1448946,0
48.9,128.9,0,0,107329,9659640,0,0,0,0,0,0,3649197,0
48.9,129.1,0,0,429317,1878263,0,0,0,0,0,53664,4078514,0
48.9,129.4,0,0,53664,7996035,0,0,0,0,0,0,0,0
48.9,130.6,0,0,7298394,24202764,0,0,0,0,0,7835041,214658,0
48.9,130.9,0,0,1878263,4937149,0,0,0,0,0,0,0,0
48.9,131.1,0,0,0,0,0,0,0,0,0,912299,53664,0
48.9,131.4,0,0,53664,10142622,15670083,0,0,0,0,0,0,0
48.9,131.6,0,0,2897892,6976406,8532682,0,0,0,0,0,0,0
48.9,131.9,0,0,8586346,20070584,643976,0,0,0,0,0,0,0
48.9,132.1,0,0,98206344,751305,0,0,0,0,0,0,0,0
48.9,132.4,0,0,23129472,9981628,912299,0,0,0,0,0,0,0
48.9,132.6,0,0,15777412,10518274,9176658,0,0,0,0,0,0,0
48.9,132.9,0,53664,41804776,47439570,13630825,0,0,0,0,0,0,0
48.9,133.1,0,0,180259620,4346838,0,0,0,0,0,0,0,0
48.9,133.4,0,28817926,219971470,3810191,0,0,0,0,0,0,0,0
48.9,133.6,0,78779736,95523110,19855928,0,0,0,0,0,0,0,0
48.9,133.9,0,113661770,143713980,167004450,0,0,0,0,0,0,0,0
48.9,134.1,0,169151040,188792300,1824598,0,0,0,0,0,1770934,0,0
48.9,134.4,0,66383190,44649004,41429124,53664,0,0,0,0,0,0,0
48.9,134.6,0,53664,63860956,236124540,0,0,0,0,0,0,0,0
48.9,134.9,0,15133436,7674047,201886480,29783890,0,0,0,0,0,0,0
48.9,135.1,0,1073293,0,14167472,32467124,0,0,0,0,0,0,0
48.9,135.4,0,0,17870334,52484044,65578224,0,0,0,0,0,0,0
48.9,135.6,0,0,3219880,10786598,58816476,0,0,0,0,0,0,0
48.9,135.9,0,0,1287952,51249760,14704119,0,0,0,0,0,0,0
48.9,136.1,0,0,16904370,88922350,107329,0,0,0,0,0,0,0
48.9,136.4,0,0,0,21626860,84038870,0,0,0,0,0,0,0
48.9,136.6,0,0,0,0,804970,0,0,0,0,0,0,0
48.6,-124.4,0,0,0,0,0,0,0,0,0,2200251,590311,0
48.6,-120.4,0,0,0,321988,0,0,0,0,0,0,0,0
48.6,-120.1,0,0,0,0,0,0,0,0,0,1073293,1073293,0
48.6,-119.1,0,0,0,429317,0,0,0,0,0,7835041,6815412,0
48.6,-118.1,0,0,0,0,1395281,214658,0,0,0,0,0,0
48.6,-117.9,0,0,0,0,0,0,0,0,0,9283987,0,0
48.6,-117.6,0,0,0,0,0,0,0,1931928,1502610,1395281,1019628,0
48.6,-117.1,0,0,0,0,0,0,0,0,0,1126958,1985592,0
48.6,-116.9,0,0,0,0,0,0,0,0,0,2307580,1073293,0
48.6,-116.6,0,0,0,0,0,0,0,0,0,7244730,7030071,0
48.6,-116.4,0,0,0,375652,160994,0,0,0,160994,8425352,3273544,0
48.6,-116.1,0,0,0,0,0,0,0,0,0,375652,53664,0
48.6,-115.6,0,0,0,0,0,0,0,0,0,1609940,804970,0
48.6,-115.4,0,0,0,0,0,0,0,0,0,804970,53664,0
48.6,-115.1,0,0,0,0,0,0,0,0,0,214658,0,0
48.6,-114.9,0,0,0,0,0,0,0,0,1234287,1824598,0,0
48.6,-114.6,0,0,0,0,0,0,0,0,4883484,6117772,53664,0
48.6,-114.4,0,0,0,0,0,0,0,0,0,107329,1395281,0
48.6,-112.1,0,0,0,0,0,0,0,643976,0,0,0,0
48.6,-109.6,0,0,0,0,0,0,0,0,3273544,0,0,0
48.6,-100.6,0,0,0,1770934,0,0,0,0,0,0,0,0
48.6,-99.4,0,0,0,0,643976,804970,0,0,0,0,0,0
48.6,-99.1,0,0,0,0,107329,107329,0,0,0,0,0,0
48.6,-98.9,0,0,0,0,1395281,375652,0,0,0,0,0,0
48.6,-98.6,0,0,0,0,5098143,0,0,0,0,0,0,0
48.6,-98.4,0,0,0,0,0,1073293,0,0,0,0,0,0
48.6,-96.9,0,0,0,0,0,0,0,0,429317,0,0,0
48.6,-96.4,0,0,0,0,0,4132179,0,0,0,0,0,0
48.6,-96.1,0,0,0,0,0,0,0,0,1341616,0,0,0
48.6,-95.9,0,0,0,0,0,0,0,0,2361245,0,0,0
48.6,15.4,0,0,0,2253916,0,0,590311,0,0,0,0,0
48.6,25.1,0,0,0,0,0,0,4883484,6439760,375652,0,0,0
48.6,25.4,0,0,858634,0,0,0,0,5205472,0,0,0,0
48.6,25.6,0,0,0,0,0,0,482982,8854670,5098143,0,0,0
48.6,25.9,0,0,0,0,0,0,2897892,965964,0,0,0,0
48.6,26.4,0,0,0,0,0,0,9552310,4722490,0,1770934,0,0
48.6,26.6,0,0,0,0,0,0,4507832,5527460,3649197,4400502,1931928,0
48.6,26.9,0,0,0,0,0,0,8801005,3005221,804970,0,0,0
48.6,27.1,0,0,0,0,0,0,0,2790562,0,0,0,0
48.6,27.4,0,0,0,0,0,0,0,1126958,0,0,0,0
48.6,27.6,0,0,0,0,0,0,0,2844227,0,0,0,0
48.6,27.9,0,0,0,0,0,0,8479017,17494680,1341616,12718526,53664,0
48.6,28.1,0,0,0,0,0,0,0,1931928,0,6171436,0,0
48.6,28.4,0,0,0,0,0,0,0,4722490,804970,751305,53664,0
48.6,28.6,0,0,590311,0,0,0,751305,5312802,643976,858634,1180622,0
48.6,28.9,0,0,0,0,0,0,5044478,7352059,2307580,13630825,4185844,0
48.6,29.1,0,0,429317,107329,0,0,3863856,4024850,1287952,9444981,1556275,0
48.6,29.4,0,0,0,0,0,0,14060143,12181879,3112550,9874298,11376909,0
48.6,29.6,0,0,0,0,0,0,7888706,22109844,8640011,16206729,10357280,0
48.6,29.9,0,0,0,965964,0,0,536646,8586346,3219880,37189616,9981628,0
48.6,30.1,0,0,0,0,0,0,1287952,2146586,0,6064107,6332430,0
48.6,30.4,0,0,0,0,0,0,0,2897892,321988,5473796,4078514,0
48.6,30.6,0,0,0,0,0,0,0,24149100,4776155,6869077,11806227,0
48.6,30.9,0,0,0,0,0,53664,3219880,0,0,19211952,5527460,0
48.6,31.1,0,0,0,214658,0,0,3488203,53664,0,33433088,3756526,0
48.6,31.4,0,0,2683233,429317,0,0,14650454,1663604,15079771,48834850,1395281,0
48.6,31.6,0,0,0,0,0,0,8318023,5259137,429317,40302164,1985592,0
48.6,31.9,0,0,0,0,0,0,429317,17602012,965964,6976406,3488203,0
48.6,32.1,0,0,0,0,0,0,0,2683233,0,4078514,0,0
48.6,32.4,0,0,0,0,0,0,0,0,482982,11806227,1234287,0
48.6,32.6,0,0,0,0,0,0,536646,3702862,0,27637304,7298394,0
48.6,32.9,0,0,0,0,0,0,536646,8479017,643976,643976,0,0
48.6,33.1,0,0,0,0,0,0,1770934,2200251,53664,9552310,697640,0
48.6,33.4,0,0,0,0,0,0,107329,10357280,268323,10732933,0,0
48.6,33.6,0,0,0,858634,0,0,2092922,11484239,7727712,214658,0,0
48.6,33.9,0,0,0,751305,0,0,751305,4024850,6654418,1770934,107329,0
48.6,34.1,0,0,1126958,751305,0,0,0,0,268323,321988,1395281,0
48.6,34.4,0,0,0,0,0,0,536646,0,0,0,0,0
48.6,34.6,0,0,0,0,0,0,1663604,1180622,0,0,0,0
48.6,34.9,0,0,0,0,0,0,9766969,858634,1556275,751305,0,0
48.6,35.1,0,0,0,643976,0,0,10464610,26295688,3058886,1878263,0,0
48.6,35.4,0,0,0,0,0,0,3649197,268323,4132179,0,0,0
48.6,35.6,0,0,0,0,0,0,8908334,1073293,0,0,0,0
48.6,35.9,0,0,0,0,0,0,3702862,10893927,321988,0,0,0
48.6,36.1,0,0,0,0,0,0,3005221,1556275,2146586,1287952,0,0
48.6,36.4,0,0,0,0,0,0,20392572,18836298,1448946,0,0,0
48.6,36.6,0,0,0,697640,0,0,14435795,2790562,375652,0,0,0
48.6,36.9,0,0,0,0,0,0,39658188,34989364,268323,0,0,0
48.6,37.1,0,0,0,590311,0,0,6654418,20768226,3273544,0,0,0
48.6,37.4,0,0,0,0,0,0,0,5956778,0,0,0,0
48.6,37.6,0,0,0,0,0,0,0,16743376,0,0,0,0
48.6,37.9,0,0,0,0,0,0,13952813,26027364,1341616,0,0,0
48.6,38.1,0,0,0,0,0,0,6117772,14918777,0,0,0,0
48.6,38.4,0,0,0,0,0,1556275,4293173,6225101,14274801,1395281,0,0
48.6,38.6,0,0,1663604,0,0,0,0,5849448,53664,0,0,0
48.6,38.9,0,0,0,0,0,0,0,0,0,0,912299,0
48.6,39.1,0,0,0,0,0,0,1180622,0,0,0,0,0
48.6,40.1,0,0,0,0,0,0,0,6976406,0,0,0,0
48.6,40.4,0,0,0,0,0,0,0,697640,160994,0,0,0
48.6,40.9,0,0,5098143,375652,0,0,0,0,0,0,2575904,0
48.6,41.6,0,0,0,0,0,0,0,0,0,10357280,0,0
48.6,41.9,0,0,0,0,0,0,0,0,6547089,40892476,0,0
48.6,42.1,0,0,0,0,0,0,0,0,0,751305,375652,0
48.6,42.4,0,0,0,0,0,536646,0,0,0,0,0,0
48.6,43.1,0,0,0,0,0,0,0,804970,0,0,0,0
48.6,43.4,0,0,0,0,0,0,6117772,1824598,9820634,1287952,0,0
48.6,43.6,0,0,0,0,0,0,1019628,0,0,0,0,0
48.6,43.9,0,0,0,0,0,18728968,0,643976,0,0,0,0
48.6,44.1,0,0,0,0,0,0,0,0,751305,0,0,0
48.6,44.6,0,0,6439760,2307580,0,0,0,0,0,0,0,0
48.6,44.9,0,0,3058886,7352059,0,0,0,0,0,0,0,0
48.6,45.1,0,0,16367723,26081028,214658,0,0,0,0,0,0,0
48.6,45.4,0,0,10732933,35257690,4937149,0,0,0,0,1341616,2307580,0
48.6,45.6,0,0,3058886,10196286,53664,0,0,0,0,107329,1609940,0
48.6,46.1,0,0,0,0,0,214658,0,0,590311,0,0,0
48.6,46.4,0,0,0,0,0,0,0,1502610,0,0,0,0
48.6,47.1,0,0,0,0,0,18567976,0,0,0,0,0,0
48.6,54.4,0,0,0,0,0,0,0,0,0,4454167,0,0
48.6,54.6,0,0,0,0,0,0,0,0,0,1717269,0,0
48.6,54.9,0,0,0,0,0,0,9122993,482982,0,0,0,0
48.6,55.1,0,0,0,0,0,0,6600754,268323,0,0,0,0
48.6,56.1,0,0,0,0,0,0,11913556,0,0,0,0,0
48.6,56.4,0,0,0,0,0,48459196,2522239,0,0,0,0,0
48.6,56.6,0,0,0,0,0,14328466,0,0,0,0,0,0
48.6,57.9,0,0,0,0,0,375652,0,0,0,0,0,0
48.6,58.1,0,0,0,0,1502610,53664,0,0,0,0,0,0
48.6,58.4,0,0,0,0,0,0,0,5044478,482982,0,0,0
48.6,58.6,0,0,0,0,0,0,1824598,61070390,7030071,1717269,0,0
48.6,58.9,0,0,0,0,0,0,482982,5312802,107329,0,0,0
48.6,59.6,0,0,0,0,0,0,18460644,0,0,0,0,0
48.6,60.9,0,0,0,0,0,0,912299,0,0,0,0,0
48.6,61.4,0,0,0,9069328,0,0,0,0,0,0,0,0
48.6,61.6,0,0,0,0,0,1717269,0,0,0,0,0,0
48.6,61.9,0,0,0,0,0,53664,45561304,0,0,0,0,0
48.6,63.9,0,0,0,0,0,37457936,2253916,28978920,0,0,0,0
48.6,64.1,0,0,0,0,0,116130344,47010250,1341616,0,0,0,0
48.6,64.4,0,0,0,0,0,0,152890640,0,0,0,0,0
48.6,64.6,0,0,0,0,0,0,15509089,0,0,0,0,0
48.6,64.9,0,0,0,0,0,0,27046992,0,0,0,0,0
48.6,66.1,0,0,0,0,0,0,0,0,0,12503867,0,0
48.6,66.4,0,0,0,0,0,0,0,0,0,16743376,0,0
48.6,67.4,0,0,0,0,0,0,0,6439760,0,0,0,0
48.6,67.6,0,0,0,0,0,0,0,321988,0,0,0,0
48.6,67.9,0,0,0,0,0,0,0,0,0,429317,0,0
48.6,68.1,0,0,0,0,0,0,0,0,14006478,1556275,0,0
48.6,68.4,0,0,0,0,0,0,0,0,6332430,912299,0,0
48.6,69.6,0,0,0,0,0,0,0,1073293,0,0,0,0
48.6,70.6,0,0,0,0,0,0,0,16314059,0,0,0,0
48.6,71.1,0,0,0,0,0,0,0,1395281,0,0,0,0
48.6,71.6,0,0,0,0,0,0,0,0,0,804970,0,0
48.6,72.4,0,0,0,0,0,0,0,0,5420131,0,0,0
48.6,72.9,0,0,0,0,0,0,0,225337940,0,429317,0,0
48.6,73.1,0,0,0,0,0,0,0,259522340,0,0,0,0
48.6,73.6,0,0,0,0,0,0,0,0,0,429317,0,0
48.6,74.4,0,0,0,0,0,0,0,0,128258560,9391316,0,0
48.6,74.6,0,0,0,0,0,0,0,24095436,179830300,20821892,0,0
48.6,74.9,0,0,0,0,0,0,0,263064210,0,0,0,0
48.6,75.9,0,0,0,0,0,0,0,81248300,53879330,16260394,0,0
48.6,76.1,0,0,0,0,0,0,0,4293173,17333688,590311,0,0
48.6,77.4,0,0,0,0,0,0,0,0,0,536646,0,0
48.6,77.6,0,0,0,0,0,0,0,0,0,117418296,0,0
48.6,77.9,0,0,0,0,0,0,0,0,0,293921380,0,0
48.6,78.1,0,0,0,0,0,0,0,82589920,965964,154285920,0,0
48.6,78.4,0,0,0,0,0,0,0,5903113,107329,348713020,53664,0
48.6,78.6,0,0,0,0,0,0,0,0,1341616,280934530,53664,0
48.6,78.9,0,0,0,0,0,0,0,0,12664861,18836298,0,0
48.6,79.1,0,0,0,0,0,0,0,0,0,9230322,0,0
48.6,80.6,0,0,0,0,0,0,0,0,0,1770934,0,0
48.6,80.9,0,0,0,0,0,0,0,0,1126958,9122993,0,0
48.6,81.1,0,0,0,0,0,0,0,0,7352059,33003772,0,0
48.6,81.4,0,0,0,0,0,0,0,0,643976,0,0,0
48.6,81.6,0,0,0,0,0,0,0,0,0,36974956,214658,0
48.6,81.9,0,0,0,0,0,0,0,0,4239508,22914812,107329,0
48.6,82.1,0,0,0,0,0,0,0,0,21680526,4776155,0,0
48.6,82.4,0,0,0,0,0,0,0,160994,0,0,0,0
48.6,82.6,0,0,0,2039257,0,0,0,1609940,0,2844227,0,0
48.6,82.9,0,0,0,6815412,0,0,0,0,0,0,0,0
48.6,83.1,0,0,0,42824404,0,0,0,0,0,0,0,0
48.6,83.4,0,0,0,2951556,4454167,0,0,0,0,0,0,0
48.6,83.6,0,0,0,5420131,17280024,0,0,31662154,0,1126958,0,0
48.6,83.9,0,0,0,1717269,0,0,0,0,0,0,0,0
48.6,110.1,0,0,0,3219880,0,0,0,0,0,0,0,0
48.6,115.9,0,0,0,0,23719784,0,0,0,0,0,0,0
48.6,116.1,0,0,0,0,965964,0,0,0,0,0,0,0
48.6,123.9,0,4078514,107329,0,0,0,0,0,0,0,0,0
48.6,124.6,0,536646,536646,0,0,0,0,0,0,0,0,0
48.6,124.9,0,20446238,12289209,2575904,0,0,0,0,0,0,0,0
48.6,125.1,0,14060143,11645233,4668826,0,0,0,0,0,0,0,0
48.6,125.4,0,2468574,23934442,107329,0,0,0,0,0,0,0,0
48.6,125.6,0,8479017,13040514,375652,0,0,0,0,0,0,0,0
48.6,125.9,0,1019628,8210694,965964,214658,0,0,0,0,0,0,0
48.6,126.1,0,0,19158286,2307580,0,0,0,0,0,0,0,0
48.6,126.4,0,0,20660896,4561496,0,0,0,0,0,0,0,0
48.6,126.6,0,0,18675304,6761748,0,0,0,0,0,0,0,0
48.6,126.9,0,0,3112550,4239508,0,0,0,0,0,0,0,0
48.6,127.1,0,0,1502610,1931928,0,0,0,0,0,53664,2736898,0
48.6,127.4,0,0,1878263,268323,0,0,0,0,0,0,4239508,0
48.6,127.9,0,0,0,0,0,0,0,0,0,0,4668826,0
48.6,128.1,0,0,0,0,0,0,0,0,0,0,1019628,0
48.6,128.4,0,0,0,0,0,0,0,0,0,0,20285244,0
48.6,128.6,0,0,1770934,21680526,0,0,0,0,0,0,9605975,0
48.6,128.9,0,0,375652,2200251,0,0,0,0,0,0,214658,0
48.6,129.1,0,0,1341616,9444981,0,0,0,0,0,0,1287952,0
48.6,130.1,0,0,0,2039257,0,0,0,0,0,0,0,0
48.6,130.4,0,0,0,9391316,0,0,0,0,0,0,0,0
48.6,130.6,0,0,0,7781376,0,0,0,0,0,0,0,0
48.6,131.6,0,0,214658,321988,0,0,0,0,0,0,0,0
48.6,131.9,0,0,26778668,37833590,1073293,0,0,0,0,0,0,0
48.6,132.1,0,160994,355367420,2629568,0,0,0,0,0,0,0,0
48.6,132.4,0,0,257536740,0,0,0,0,0,0,0,0,0
48.6,132.6,0,0,6171436,53664,5849448,0,0,0,0,0,0,0
48.6,132.9,0,0,57099210,48995840,53664,0,0,0,0,2951556,0,0
48.6,133.1,0,0,168775380,26510346,1609940,0,0,0,0,50498452,0,0
48.6,133.4,0,20982884,240471380,27744632,0,0,0,0,0,86346450,1395281,0
48.6,133.6,0,54898956,221796080,45131984,0,0,0,0,0,2468574,2683233,0
48.6,133.9,0,2790562,247233120,52698704,0,0,0,0,0,321988,1019628,0
48.6,134.1,0,1770934,218629860,26027364,0,0,0,0,0,0,0,0
48.6,134.4,0,590311,102499520,82428930,7405724,0,0,0,0,0,0,0
48.6,134.6,0,26725004,158525420,57635852,3273544,0,0,0,0,0,22807484,0
48.6,134.9,0,101640880,45453976,44810000,107329,0,0,0,0,0,0,0
48.6,135.1,0,6976406,6815412,29837556,1502610,0,0,0,0,0,0,0
48.6,135.4,0,1502610,13899149,76472150,6171436,0,0,0,0,0,0,0
48.6,135.6,0,2468574,46151616,11162251,3917520,0,0,0,0,86078130,2575904,0
48.6,135.9,0,2307580,180098620,13630825,0,0,0,0,0,18728968,0,0
48.6,136.1,0,0,261722600,43736704,0,0,0,0,0,0,0,0
48.6,136.4,0,0,52591376,10035292,0,0,0,0,0,0,0,0
48.6,139.6,0,0,0,0,0,0,0,0,0,17870334,4346838,0
48.6,139.9,0,0,0,0,0,0,0,0,0,2575904,590311,0
48.4,-124.6,0,0,0,0,0,0,0,0,0,0,1556275,0
48.4,-124.4,0,0,0,0,0,0,0,0,0,0,1502610,0
48.4,-123.6,0,0,0,0,0,0,0,0,0,160994,1019628,0
48.4,-120.6,0,0,0,0,0,0,0,1931928,0,0,0,0
48.4,-119.1,0,0,0,0,0,0,0,0,0,590311,965964,0
48.4,-118.9,0,0,0,0,0,0,0,0,0,3058886,0,0
